f 1m 1f 2m 2f jL0200m jL0200f jL0100m jL0100f jV0200m jV0200f 
60.5037 0.0124591 -89.2068 1 -0 0.0138435 -89.3575 0.0124591 90.7932 0.0138435 90.6425 
60.6433 0.0124304 -89.2086 1 -0 0.0138116 -89.359 0.0124304 90.7914 0.0138116 90.641 
60.7832 0.0124018 -89.2105 1 -0 0.0137798 -89.3605 0.0124018 90.7895 0.0137798 90.6395 
60.9235 0.0123732 -89.2123 1 -0 0.0137481 -89.3619 0.0123732 90.7877 0.0137481 90.6381 
61.0641 0.0123448 -89.2141 1 -0 0.0137164 -89.3634 0.0123448 90.7859 0.0137164 90.6366 
61.205 0.0123163 -89.2159 1 -0 0.0136849 -89.3649 0.0123163 90.7841 0.0136849 90.6351 
61.3462 0.012288 -89.2177 1 -0 0.0136534 -89.3663 0.012288 90.7823 0.0136534 90.6337 
61.4878 0.0122597 -89.2195 1 -0 0.0136219 -89.3678 0.0122597 90.7805 0.0136219 90.6322 
61.6297 0.0122315 -89.2213 1 -0 0.0135906 -89.3693 0.0122315 90.7787 0.0135906 90.6307 
61.7719 0.0122033 -89.2231 1 -0 0.0135593 -89.3707 0.0122033 90.7769 0.0135593 90.6293 
61.9144 0.0121752 -89.2249 1 -0 0.0135281 -89.3722 0.0121752 90.7751 0.0135281 90.6278 
62.0573 0.0121472 -89.2267 1 -0 0.0134969 -89.3736 0.0121472 90.7733 0.0134969 90.6264 
62.2005 0.0121193 -89.2284 1 -0 0.0134659 -89.375 0.0121193 90.7716 0.0134659 90.625 
62.344 0.0120914 -89.2302 1 -0 0.0134349 -89.3765 0.0120914 90.7698 0.0134349 90.6235 
62.4879 0.0120635 -89.232 1 -0 0.013404 -89.3779 0.0120635 90.768 0.013404 90.6221 
62.6321 0.0120358 -89.2338 1 -0 0.0133731 -89.3794 0.0120358 90.7662 0.0133731 90.6206 
62.7766 0.0120081 -89.2355 1 -0 0.0133423 -89.3808 0.0120081 90.7645 0.0133423 90.6192 
62.9215 0.0119804 -89.2373 1 -0 0.0133116 -89.3822 0.0119804 90.7627 0.0133116 90.6178 
63.0667 0.0119528 -89.239 1 -0 0.013281 -89.3836 0.0119528 90.761 0.013281 90.6164 
63.2122 0.0119253 -89.2408 1 -0 0.0132504 -89.385 0.0119253 90.7592 0.0132504 90.615 
63.358 0.0118979 -89.2425 1 -0 0.0132199 -89.3865 0.0118979 90.7575 0.0132199 90.6135 
63.5043 0.0118705 -89.2443 1 -0 0.0131895 -89.3879 0.0118705 90.7557 0.0131895 90.6121 
63.6508 0.0118432 -89.246 1 -0 0.0131591 -89.3893 0.0118432 90.754 0.0131591 90.6107 
63.7977 0.0118159 -89.2478 1 -0 0.0131288 -89.3907 0.0118159 90.7522 0.0131288 90.6093 
63.9449 0.0117887 -89.2495 1 -0 0.0130986 -89.3921 0.0117887 90.7505 0.0130986 90.6079 
64.0924 0.0117616 -89.2512 1 -0 0.0130684 -89.3935 0.0117616 90.7488 0.0130684 90.6065 
64.2403 0.0117345 -89.2529 1 -0 0.0130384 -89.3949 0.0117345 90.7471 0.0130384 90.6051 
64.3886 0.0117075 -89.2547 1 -0 0.0130084 -89.3963 0.0117075 90.7453 0.0130084 90.6037 
64.5372 0.0116805 -89.2564 1 -0 0.0129784 -89.3977 0.0116805 90.7436 0.0129784 90.6023 
64.6861 0.0116536 -89.2581 1 -0 0.0129485 -89.3991 0.0116536 90.7419 0.0129485 90.6009 
64.8353 0.0116268 -89.2598 1 -0 0.0129187 -89.4004 0.0116268 90.7402 0.0129187 90.5996 
64.985 0.0116001 -89.2615 1 -0 0.012889 -89.4018 0.0116001 90.7385 0.012889 90.5982 
65.1349 0.0115734 -89.2632 1 -0 0.0128593 -89.4032 0.0115734 90.7368 0.0128593 90.5968 
65.2852 0.0115467 -89.2649 1 -0 0.0128297 -89.4046 0.0115467 90.7351 0.0128297 90.5954 
65.4359 0.0115201 -89.2666 1 -0 0.0128002 -89.4059 0.0115201 90.7334 0.0128002 90.5941 
65.5869 0.0114936 -89.2683 1 -0 0.0127707 -89.4073 0.0114936 90.7317 0.0127707 90.5927 
65.7382 0.0114672 -89.27 1 -0 0.0127413 -89.4087 0.0114672 90.73 0.0127413 90.5913 
65.8899 0.0114408 -89.2716 1 -0 0.012712 -89.41 0.0114408 90.7284 0.012712 90.59 
66.0419 0.0114144 -89.2733 1 -0 0.0126827 -89.4114 0.0114144 90.7267 0.0126827 90.5886 
66.1943 0.0113882 -89.275 1 -0 0.0126535 -89.4127 0.0113882 90.725 0.0126535 90.5873 
66.3471 0.0113619 -89.2767 1 -0 0.0126244 -89.4141 0.0113619 90.7233 0.0126244 90.5859 
66.5002 0.0113358 -89.2783 1 -0 0.0125954 -89.4154 0.0113358 90.7217 0.0125954 90.5846 
66.6536 0.0113097 -89.28 1 -0 0.0125664 -89.4168 0.0113097 90.72 0.0125664 90.5832 
66.8074 0.0112837 -89.2816 1 -0 0.0125374 -89.4181 0.0112837 90.7184 0.0125374 90.5819 
66.9616 0.0112577 -89.2833 1 -0 0.0125086 -89.4195 0.0112577 90.7167 0.0125086 90.5805 
67.1161 0.0112318 -89.2849 1 -0 0.0124798 -89.4208 0.0112318 90.7151 0.0124798 90.5792 
67.271 0.0112059 -89.2866 1 -0 0.0124511 -89.4221 0.0112059 90.7134 0.0124511 90.5779 
67.4262 0.0111801 -89.2882 1 -0 0.0124224 -89.4235 0.0111801 90.7118 0.0124224 90.5765 
67.5818 0.0111544 -89.2899 1 -0 0.0123938 -89.4248 0.0111544 90.7101 0.0123938 90.5752 
67.7378 0.0111287 -89.2915 1 -0 0.0123653 -89.4261 0.0111287 90.7085 0.0123653 90.5739 
67.8941 0.0111031 -89.2931 1 -0 0.0123368 -89.4274 0.0111031 90.7069 0.0123368 90.5726 
68.0507 0.0110775 -89.2948 1 -0 0.0123084 -89.4288 0.0110775 90.7052 0.0123084 90.5712 
68.2078 0.011052 -89.2964 1 -0 0.0122801 -89.4301 0.011052 90.7036 0.0122801 90.5699 
68.3652 0.0110266 -89.298 1 -0 0.0122518 -89.4314 0.0110266 90.702 0.0122518 90.5686 
68.5229 0.0110012 -89.2996 1 -0 0.0122236 -89.4327 0.0110012 90.7004 0.0122236 90.5673 
68.681 0.0109759 -89.3012 1 -0 0.0121955 -89.434 0.0109759 90.6988 0.0121955 90.566 
68.8395 0.0109506 -89.3028 1 -0 0.0121674 -89.4353 0.0109506 90.6972 0.0121674 90.5647 
68.9984 0.0109254 -89.3044 1 -0 0.0121394 -89.4366 0.0109254 90.6956 0.0121394 90.5634 
69.1576 0.0109003 -89.3061 1 -0 0.0121114 -89.4379 0.0109003 90.6939 0.0121114 90.5621 
69.3172 0.0108752 -89.3076 1 -0 0.0120836 -89.4392 0.0108752 90.6924 0.0120836 90.5608 
69.4771 0.0108501 -89.3092 1 -0 0.0120558 -89.4405 0.0108501 90.6908 0.0120558 90.5595 
69.6374 0.0108252 -89.3108 1 -0 0.012028 -89.4418 0.0108252 90.6892 0.012028 90.5582 
69.7981 0.0108003 -89.3124 1 -0 0.0120003 -89.4431 0.0108003 90.6876 0.0120003 90.5569 
69.9592 0.0107754 -89.314 1 -0 0.0119727 -89.4443 0.0107754 90.686 0.0119727 90.5557 
70.1206 0.0107506 -89.3156 1 -0 0.0119451 -89.4456 0.0107506 90.6844 0.0119451 90.5544 
70.2824 0.0107258 -89.3172 1 -0 0.0119176 -89.4469 0.0107258 90.6828 0.0119176 90.5531 
70.4446 0.0107012 -89.3187 1 -0 0.0118902 -89.4482 0.0107012 90.6813 0.0118902 90.5518 
70.6072 0.0106765 -89.3203 1 -0 0.0118628 -89.4494 0.0106765 90.6797 0.0118628 90.5506 
70.7701 0.0106519 -89.3219 1 -0 0.0118355 -89.4507 0.0106519 90.6781 0.0118355 90.5493 
70.9334 0.0106274 -89.3234 1 -0 0.0118083 -89.452 0.0106274 90.6766 0.0118083 90.548 
71.0971 0.010603 -89.325 1 -0 0.0117811 -89.4532 0.010603 90.675 0.0117811 90.5468 
71.2612 0.0105786 -89.3265 1 -0 0.011754 -89.4545 0.0105786 90.6735 0.011754 90.5455 
71.4256 0.0105542 -89.3281 1 -0 0.0117269 -89.4558 0.0105542 90.6719 0.0117269 90.5442 
71.5904 0.0105299 -89.3296 1 -0 0.0116999 -89.457 0.0105299 90.6704 0.0116999 90.543 
71.7556 0.0105057 -89.3312 1 -0 0.011673 -89.4583 0.0105057 90.6688 0.011673 90.5417 
71.9212 0.0104815 -89.3327 1 -0 0.0116461 -89.4595 0.0104815 90.6673 0.0116461 90.5405 
72.0872 0.0104574 -89.3342 1 -0 0.0116193 -89.4607 0.0104574 90.6658 0.0116193 90.5393 
72.2535 0.0104333 -89.3358 1 -0 0.0115926 -89.462 0.0104333 90.6642 0.0115926 90.538 
72.4202 0.0104093 -89.3373 1 -0 0.0115659 -89.4632 0.0104093 90.6627 0.0115659 90.5368 
72.5873 0.0103853 -89.3388 1 -0 0.0115393 -89.4645 0.0103853 90.6612 0.0115393 90.5355 
72.7548 0.0103614 -89.3404 1 -0 0.0115127 -89.4657 0.0103614 90.6596 0.0115127 90.5343 
72.9227 0.0103375 -89.3419 1 -0 0.0114862 -89.4669 0.0103375 90.6581 0.0114862 90.5331 
73.091 0.0103138 -89.3434 1 -0 0.0114598 -89.4682 0.0103138 90.6566 0.0114598 90.5318 
73.2597 0.01029 -89.3449 1 -0 0.0114334 -89.4694 0.01029 90.6551 0.0114334 90.5306 
73.4287 0.0102663 -89.3464 1 -0 0.0114071 -89.4706 0.0102663 90.6536 0.0114071 90.5294 
73.5981 0.0102427 -89.3479 1 -0 0.0113808 -89.4718 0.0102427 90.6521 0.0113808 90.5282 
73.768 0.0102191 -89.3494 1 -0 0.0113546 -89.473 0.0102191 90.6506 0.0113546 90.527 
73.9382 0.0101956 -89.3509 1 -0 0.0113285 -89.4742 0.0101956 90.6491 0.0113285 90.5258 
74.1088 0.0101721 -89.3524 1 -0 0.0113024 -89.4755 0.0101721 90.6476 0.0113024 90.5245 
74.2798 0.0101487 -89.3539 1 -0 0.0112764 -89.4767 0.0101487 90.6461 0.0112764 90.5233 
74.4512 0.0101253 -89.3554 1 -0 0.0112504 -89.4779 0.0101253 90.6446 0.0112504 90.5221 
74.623 0.010102 -89.3569 1 -0 0.0112245 -89.4791 0.010102 90.6431 0.0112245 90.5209 
74.7952 0.0100788 -89.3584 1 -0 0.0111987 -89.4803 0.0100788 90.6416 0.0111987 90.5197 
74.9678 0.0100556 -89.3598 1 -0 0.0111729 -89.4815 0.0100556 90.6402 0.0111729 90.5185 
75.1408 0.0100324 -89.3613 1 -0 0.0111472 -89.4827 0.0100324 90.6387 0.0111472 90.5173 
75.3142 0.0100093 -89.3628 1 -0 0.0111215 -89.4839 0.0100093 90.6372 0.0111215 90.5161 
75.488 0.0099863 -89.3642 1 -0 0.0110959 -89.485 0.0099863 90.6358 0.0110959 90.515 
75.6622 0.00996331 -89.3657 1 -0 0.0110704 -89.4862 0.00996331 90.6343 0.0110704 90.5138 
75.8368 0.00994037 -89.3672 1 -0 0.0110449 -89.4874 0.00994037 90.6328 0.0110449 90.5126 
76.0118 0.00991749 -89.3686 1 -0 0.0110195 -89.4886 0.00991749 90.6314 0.0110195 90.5114 
76.1872 0.00989466 -89.3701 1 -0 0.0109941 -89.4898 0.00989466 90.6299 0.0109941 90.5102 
76.363 0.00987188 -89.3715 1 -0 0.0109688 -89.4909 0.00987188 90.6285 0.0109688 90.5091 
76.5392 0.00984916 -89.373 1 -0 0.0109435 -89.4921 0.00984916 90.627 0.0109435 90.5079 
76.7158 0.00982649 -89.3744 1 -0 0.0109183 -89.4933 0.00982649 90.6256 0.0109183 90.5067 
76.8928 0.00980387 -89.3759 1 -0 0.0108932 -89.4944 0.00980387 90.6241 0.0108932 90.5056 
77.0703 0.0097813 -89.3773 1 -0 0.0108681 -89.4956 0.0097813 90.6227 0.0108681 90.5044 
77.2481 0.00975878 -89.3787 1 -0 0.0108431 -89.4968 0.00975878 90.6213 0.0108431 90.5032 
77.4264 0.00973632 -89.3802 1 -0 0.0108182 -89.4979 0.00973632 90.6198 0.0108182 90.5021 
77.605 0.00971391 -89.3816 1 -0 0.0107933 -89.4991 0.00971391 90.6184 0.0107933 90.5009 
77.7841 0.00969154 -89.383 1 -0 0.0107684 -89.5002 0.00969154 90.617 0.0107684 90.4998 
77.9636 0.00966923 -89.3844 1 -0 0.0107436 -89.5014 0.00966923 90.6156 0.0107436 90.4986 
78.1435 0.00964698 -89.3858 1 -0 0.0107189 -89.5025 0.00964698 90.6142 0.0107189 90.4975 
78.3238 0.00962477 -89.3873 1 -0 0.0106942 -89.5037 0.00962477 90.6127 0.0106942 90.4963 
78.5046 0.00960261 -89.3887 1 -0 0.0106696 -89.5048 0.00960261 90.6113 0.0106696 90.4952 
78.6857 0.00958051 -89.3901 1 -0 0.010645 -89.506 0.00958051 90.6099 0.010645 90.494 
78.8673 0.00955845 -89.3915 1 -0 0.0106205 -89.5071 0.00955845 90.6085 0.0106205 90.4929 
79.0493 0.00953645 -89.3929 1 -0 0.0105961 -89.5082 0.00953645 90.6071 0.0105961 90.4918 
79.2317 0.0095145 -89.3943 1 -0 0.0105717 -89.5094 0.0095145 90.6057 0.0105717 90.4906 
79.4145 0.0094926 -89.3957 1 -0 0.0105473 -89.5105 0.0094926 90.6043 0.0105473 90.4895 
79.5978 0.00947074 -89.3971 1 -0 0.0105231 -89.5116 0.00947074 90.6029 0.0105231 90.4884 
79.7814 0.00944894 -89.3985 1 -0 0.0104988 -89.5127 0.00944894 90.6015 0.0104988 90.4873 
79.9655 0.00942719 -89.3998 1 -0 0.0104747 -89.5139 0.00942719 90.6002 0.0104747 90.4861 
80.1501 0.00940549 -89.4012 1 -0 0.0104506 -89.515 0.00940549 90.5988 0.0104506 90.485 
80.335 0.00938384 -89.4026 1 -0 0.0104265 -89.5161 0.00938384 90.5974 0.0104265 90.4839 
80.5204 0.00936224 -89.404 1 -0 0.0104025 -89.5172 0.00936224 90.596 0.0104025 90.4828 
80.7062 0.00934069 -89.4053 1 -0 0.0103786 -89.5183 0.00934069 90.5947 0.0103786 90.4817 
80.8924 0.00931918 -89.4067 1 -0 0.0103547 -89.5194 0.00931918 90.5933 0.0103547 90.4806 
81.0791 0.00929773 -89.4081 1 -0 0.0103308 -89.5205 0.00929773 90.5919 0.0103308 90.4795 
81.2662 0.00927633 -89.4094 1 -0 0.0103071 -89.5217 0.00927633 90.5906 0.0103071 90.4783 
81.4537 0.00925497 -89.4108 1 -0 0.0102833 -89.5228 0.00925497 90.5892 0.0102833 90.4772 
81.6417 0.00923367 -89.4122 1 -0 0.0102597 -89.5239 0.00923367 90.5878 0.0102597 90.4761 
81.8301 0.00921241 -89.4135 1 -0 0.010236 -89.5249 0.00921241 90.5865 0.010236 90.4751 
82.0189 0.00919121 -89.4149 1 -0 0.0102125 -89.526 0.00919121 90.5851 0.0102125 90.474 
82.2082 0.00917005 -89.4162 1 -0 0.010189 -89.5271 0.00917005 90.5838 0.010189 90.4729 
82.3979 0.00914894 -89.4176 1 -0 0.0101655 -89.5282 0.00914894 90.5824 0.0101655 90.4718 
82.588 0.00912788 -89.4189 1 -0 0.0101421 -89.5293 0.00912788 90.5811 0.0101421 90.4707 
82.7786 0.00910686 -89.4202 1 -0 0.0101188 -89.5304 0.00910686 90.5798 0.0101188 90.4696 
82.9696 0.0090859 -89.4216 1 -0 0.0100955 -89.5315 0.0090859 90.5784 0.0100955 90.4685 
83.161 0.00906498 -89.4229 1 -0 0.0100722 -89.5325 0.00906498 90.5771 0.0100722 90.4675 
83.3529 0.00904412 -89.4242 1 -0 0.010049 -89.5336 0.00904412 90.5758 0.010049 90.4664 
83.5453 0.0090233 -89.4255 1 -0 0.0100259 -89.5347 0.0090233 90.5745 0.0100259 90.4653 
83.7381 0.00900253 -89.4269 1 -0 0.0100028 -89.5358 0.00900253 90.5731 0.0100028 90.4642 
83.9313 0.0089818 -89.4282 1 -0 0.0099798 -89.5368 0.0089818 90.5718 0.0099798 90.4632 
84.125 0.00896113 -89.4295 1 -0 0.00995682 -89.5379 0.00896113 90.5705 0.00995682 90.4621 
84.3191 0.0089405 -89.4308 1 -0 0.0099339 -89.539 0.0089405 90.5692 0.0099339 90.461 
84.5137 0.00891992 -89.4321 1 -0 0.00991104 -89.54 0.00891992 90.5679 0.00991104 90.46 
84.7087 0.00889938 -89.4334 1 -0 0.00988822 -89.5411 0.00889938 90.5666 0.00988822 90.4589 
84.9042 0.0088789 -89.4347 1 -0 0.00986546 -89.5421 0.0088789 90.5653 0.00986546 90.4579 
85.1001 0.00885846 -89.436 1 -0 0.00984275 -89.5432 0.00885846 90.564 0.00984275 90.4568 
85.2964 0.00883806 -89.4373 1 -0 0.00982009 -89.5443 0.00883806 90.5627 0.00982009 90.4557 
85.4933 0.00881772 -89.4386 1 -0 0.00979748 -89.5453 0.00881772 90.5614 0.00979748 90.4547 
85.6906 0.00879742 -89.4399 1 -0 0.00977493 -89.5463 0.00879742 90.5601 0.00977493 90.4537 
85.8883 0.00877717 -89.4412 1 -0 0.00975243 -89.5474 0.00877717 90.5588 0.00975243 90.4526 
86.0865 0.00875696 -89.4425 1 -0 0.00972998 -89.5484 0.00875696 90.5575 0.00972998 90.4516 
86.2851 0.0087368 -89.4438 1 -0 0.00970758 -89.5495 0.0087368 90.5562 0.00970758 90.4505 
86.4842 0.00871669 -89.4451 1 -0 0.00968523 -89.5505 0.00871669 90.5549 0.00968523 90.4495 
86.6838 0.00869663 -89.4463 1 -0 0.00966293 -89.5515 0.00869663 90.5537 0.00966293 90.4485 
86.8838 0.00867661 -89.4476 1 -0 0.00964069 -89.5526 0.00867661 90.5524 0.00964069 90.4474 
87.0843 0.00865663 -89.4489 1 -0 0.0096185 -89.5536 0.00865663 90.5511 0.0096185 90.4464 
87.2853 0.00863671 -89.4502 1 -0 0.00959636 -89.5546 0.00863671 90.5498 0.00959636 90.4454 
87.4867 0.00861682 -89.4514 1 -0 0.00957426 -89.5557 0.00861682 90.5486 0.00957426 90.4443 
87.6886 0.00859699 -89.4527 1 -0 0.00955222 -89.5567 0.00859699 90.5473 0.00955222 90.4433 
87.8909 0.0085772 -89.454 1 -0 0.00953023 -89.5577 0.0085772 90.546 0.00953023 90.4423 
88.0937 0.00855745 -89.4552 1 -0 0.0095083 -89.5587 0.00855745 90.5448 0.0095083 90.4413 
88.297 0.00853775 -89.4565 1 -0 0.00948641 -89.5597 0.00853775 90.5435 0.00948641 90.4403 
88.5007 0.0085181 -89.4577 1 -0 0.00946457 -89.5608 0.0085181 90.5423 0.00946457 90.4392 
88.705 0.00849849 -89.459 1 -0 0.00944278 -89.5618 0.00849849 90.541 0.00944278 90.4382 
88.9097 0.00847893 -89.4602 1 -0 0.00942104 -89.5628 0.00847893 90.5398 0.00942104 90.4372 
89.1148 0.00845941 -89.4614 1 -0 0.00939936 -89.5638 0.00845941 90.5386 0.00939936 90.4362 
89.3205 0.00843993 -89.4627 1 -0 0.00937772 -89.5648 0.00843993 90.5373 0.00937772 90.4352 
89.5266 0.0084205 -89.4639 1 -0 0.00935613 -89.5658 0.0084205 90.5361 0.00935613 90.4342 
89.7332 0.00840112 -89.4652 1 -0 0.00933459 -89.5668 0.00840112 90.5348 0.00933459 90.4332 
89.9402 0.00838178 -89.4664 1 -0 0.0093131 -89.5678 0.00838178 90.5336 0.0093131 90.4322 
90.1478 0.00836248 -89.4676 1 -0 0.00929166 -89.5688 0.00836248 90.5324 0.00929166 90.4312 
90.3558 0.00834323 -89.4688 1 -0 0.00927027 -89.5698 0.00834323 90.5312 0.00927027 90.4302 
90.5643 0.00832403 -89.4701 1 -0 0.00924893 -89.5708 0.00832403 90.5299 0.00924893 90.4292 
90.7733 0.00830487 -89.4713 1 -0 0.00922764 -89.5717 0.00830487 90.5287 0.00922764 90.4283 
90.9827 0.00828575 -89.4725 1 -0 0.0092064 -89.5727 0.00828575 90.5275 0.0092064 90.4273 
91.1927 0.00826667 -89.4737 1 -0 0.00918521 -89.5737 0.00826667 90.5263 0.00918521 90.4263 
91.4031 0.00824764 -89.4749 1 -0 0.00916406 -89.5747 0.00824764 90.5251 0.00916406 90.4253 
91.614 0.00822866 -89.4761 1 -0 0.00914297 -89.5757 0.00822866 90.5239 0.00914297 90.4243 
91.8254 0.00820971 -89.4773 1 -0 0.00912192 -89.5767 0.00820971 90.5227 0.00912192 90.4233 
92.0373 0.00819081 -89.4785 1 -0 0.00910092 -89.5776 0.00819081 90.5215 0.00910092 90.4224 
92.2497 0.00817196 -89.4797 1 -0 0.00907997 -89.5786 0.00817196 90.5203 0.00907997 90.4214 
92.4626 0.00815315 -89.4809 1 -0 0.00905907 -89.5796 0.00815315 90.5191 0.00905907 90.4204 
92.6759 0.00813438 -89.4821 1 -0 0.00903821 -89.5805 0.00813438 90.5179 0.00903821 90.4195 
92.8898 0.00811565 -89.4833 1 -0 0.0090174 -89.5815 0.00811565 90.5167 0.0090174 90.4185 
93.1041 0.00809697 -89.4845 1 -0 0.00899665 -89.5825 0.00809697 90.5155 0.00899665 90.4175 
93.319 0.00807833 -89.4857 1 -0 0.00897593 -89.5834 0.00807833 90.5143 0.00897593 90.4166 
93.5343 0.00805973 -89.4869 1 -0 0.00895527 -89.5844 0.00805973 90.5131 0.00895527 90.4156 
93.7502 0.00804118 -89.4881 1 -0 0.00893466 -89.5853 0.00804118 90.5119 0.00893466 90.4147 
93.9665 0.00802267 -89.4893 1 -0 0.00891409 -89.5863 0.00802267 90.5107 0.00891409 90.4137 
94.1833 0.0080042 -89.4904 1 -0 0.00889357 -89.5873 0.0080042 90.5096 0.00889357 90.4127 
94.4006 0.00798577 -89.4916 1 -0 0.00887309 -89.5882 0.00798577 90.5084 0.00887309 90.4118 
94.6185 0.00796739 -89.4928 1 -0 0.00885267 -89.5891 0.00796739 90.5072 0.00885267 90.4109 
94.8368 0.00794905 -89.4939 1 -0 0.00883229 -89.5901 0.00794905 90.5061 0.00883229 90.4099 
95.0557 0.00793075 -89.4951 1 -0 0.00881196 -89.591 0.00793075 90.5049 0.00881196 90.409 
95.275 0.00791249 -89.4963 1 -0 0.00879167 -89.592 0.00791249 90.5037 0.00879167 90.408 
95.4949 0.00789428 -89.4974 1 -0 0.00877143 -89.5929 0.00789428 90.5026 0.00877143 90.4071 
95.7152 0.0078761 -89.4986 1 -0 0.00875124 -89.5939 0.0078761 90.5014 0.00875124 90.4061 
95.9361 0.00785797 -89.4997 1 -0 0.00873109 -89.5948 0.00785797 90.5003 0.00873109 90.4052 
96.1575 0.00783988 -89.5009 1 -0 0.00871099 -89.5957 0.00783988 90.4991 0.00871099 90.4043 
96.3793 0.00782184 -89.502 1 -0 0.00869094 -89.5967 0.00782184 90.498 0.00869094 90.4033 
96.6017 0.00780383 -89.5032 1 -0 0.00867093 -89.5976 0.00780383 90.4968 0.00867093 90.4024 
96.8247 0.00778586 -89.5043 1 -0 0.00865097 -89.5985 0.00778586 90.4957 0.00865097 90.4015 
97.0481 0.00776794 -89.5055 1 -0 0.00863106 -89.5994 0.00776794 90.4945 0.00863106 90.4006 
97.272 0.00775006 -89.5066 1 -0 0.00861119 -89.6004 0.00775006 90.4934 0.00861119 90.3996 
97.4965 0.00773222 -89.5077 1 -0 0.00859136 -89.6013 0.00773222 90.4923 0.00859136 90.3987 
97.7215 0.00771442 -89.5089 1 -0 0.00857159 -89.6022 0.00771442 90.4911 0.00857159 90.3978 
97.947 0.00769666 -89.51 1 -0 0.00855185 -89.6031 0.00769666 90.49 0.00855185 90.3969 
98.173 0.00767894 -89.5111 1 -0 0.00853217 -89.604 0.00767894 90.4889 0.00853217 90.396 
98.3995 0.00766126 -89.5123 1 -0 0.00851252 -89.6049 0.00766126 90.4877 0.00851252 90.3951 
98.6266 0.00764363 -89.5134 1 -0 0.00849293 -89.6058 0.00764363 90.4866 0.00849293 90.3942 
98.8542 0.00762603 -89.5145 1 -0 0.00847338 -89.6068 0.00762603 90.4855 0.00847338 90.3932 
99.0823 0.00760847 -89.5156 1 -0 0.00845387 -89.6077 0.00760847 90.4844 0.00845387 90.3923 
99.3109 0.00759096 -89.5167 1 -0 0.00843441 -89.6086 0.00759096 90.4833 0.00843441 90.3914 
99.5401 0.00757348 -89.5179 1 -0 0.00841499 -89.6095 0.00757348 90.4821 0.00841499 90.3905 
99.7698 0.00755605 -89.519 1 -0 0.00839562 -89.6104 0.00755605 90.481 0.00839562 90.3896 
100 0.00753865 -89.5201 1 -0 0.00837629 -89.6113 0.00753865 90.4799 0.00837629 90.3887 
100.231 0.0075213 -89.5212 1 -0 0.00835701 -89.6122 0.0075213 90.4788 0.00835701 90.3878 
100.462 0.00750398 -89.5223 1 -0 0.00833777 -89.613 0.00750398 90.4777 0.00833777 90.387 
100.694 0.00748671 -89.5234 1 -0 0.00831858 -89.6139 0.00748671 90.4766 0.00831858 90.3861 
100.926 0.00746948 -89.5245 1 -0 0.00829943 -89.6148 0.00746948 90.4755 0.00829943 90.3852 
101.159 0.00745228 -89.5256 1 -0 0.00828032 -89.6157 0.00745228 90.4744 0.00828032 90.3843 
101.393 0.00743512 -89.5267 1 -0 0.00826126 -89.6166 0.00743512 90.4733 0.00826126 90.3834 
101.627 0.00741801 -89.5277 1 -0 0.00824224 -89.6175 0.00741801 90.4723 0.00824224 90.3825 
101.861 0.00740093 -89.5288 1 -0 0.00822327 -89.6184 0.00740093 90.4712 0.00822327 90.3816 
102.096 0.00738389 -89.5299 1 -0 0.00820434 -89.6192 0.00738389 90.4701 0.00820434 90.3808 
102.332 0.0073669 -89.531 1 -0 0.00818545 -89.6201 0.0073669 90.469 0.00818545 90.3799 
102.568 0.00734994 -89.5321 1 -0 0.00816661 -89.621 0.00734994 90.4679 0.00816661 90.379 
102.804 0.00733302 -89.5332 1 -0 0.0081478 -89.6219 0.00733302 90.4668 0.0081478 90.3781 
103.042 0.00731613 -89.5342 1 -0 0.00812905 -89.6227 0.00731613 90.4658 0.00812905 90.3773 
103.279 0.00729929 -89.5353 1 -0 0.00811033 -89.6236 0.00729929 90.4647 0.00811033 90.3764 
103.518 0.00728249 -89.5364 1 -0 0.00809166 -89.6245 0.00728249 90.4636 0.00809166 90.3755 
103.757 0.00726572 -89.5374 1 -0 0.00807304 -89.6253 0.00726572 90.4626 0.00807304 90.3747 
103.996 0.007249 -89.5385 1 -0 0.00805445 -89.6262 0.007249 90.4615 0.00805445 90.3738 
104.236 0.00723231 -89.5396 1 -0 0.00803591 -89.6271 0.00723231 90.4604 0.00803591 90.3729 
104.477 0.00721566 -89.5406 1 -0 0.00801741 -89.6279 0.00721566 90.4594 0.00801741 90.3721 
104.718 0.00719905 -89.5417 1 -0 0.00799895 -89.6288 0.00719905 90.4583 0.00799895 90.3712 
104.959 0.00718248 -89.5427 1 -0 0.00798054 -89.6296 0.00718248 90.4573 0.00798054 90.3704 
105.202 0.00716594 -89.5438 1 -0 0.00796217 -89.6305 0.00716594 90.4562 0.00796217 90.3695 
105.444 0.00714944 -89.5448 1 -0 0.00794384 -89.6313 0.00714944 90.4552 0.00794384 90.3687 
105.688 0.00713299 -89.5459 1 -0 0.00792555 -89.6322 0.00713299 90.4541 0.00792555 90.3678 
105.931 0.00711657 -89.5469 1 -0 0.0079073 -89.633 0.00711657 90.4531 0.0079073 90.367 
106.176 0.00710018 -89.548 1 -0 0.0078891 -89.6339 0.00710018 90.452 0.0078891 90.3661 
106.421 0.00708384 -89.549 1 -0 0.00787094 -89.6347 0.00708384 90.451 0.00787094 90.3653 
106.666 0.00706753 -89.5501 1 -0 0.00785282 -89.6356 0.00706753 90.4499 0.00785282 90.3644 
