f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f jL1m jL1f jL2m jL2f jL11m jL11f jL21m jL21f jVINm jVINf jVINm jVINf 
33.516 0.0224681 -87.1381 0.213399 25.538 0.999183 1.43023 1 -5.35895e-17 0.928685 102.117 1 90 0.0249648 -87.4102 0.0224681 92.8619 0.215557 25.2659 0.213399 -154.462 0.0249648 92.5898 0.215557 -154.734
34.3047 0.0219527 -87.2038 0.209371 25.0223 0.99922 1.39743 1 8.88521e-17 0.931451 101.899 1 90 0.0243921 -87.4696 0.0219527 92.7962 0.211488 24.7565 0.209371 -154.978 0.0243921 92.5304 0.211488 -155.244
35.1119 0.021449 -87.268 0.205386 24.5143 0.999256 1.36538 1 1.64465e-15 0.934127 101.682 1 90 0.0238325 -87.5277 0.021449 92.732 0.207462 24.2546 0.205386 -155.486 0.0238325 92.4723 0.207462 -155.745
35.9381 0.0209569 -87.3307 0.201446 24.0141 0.999289 1.33405 1 -2.18982e-16 0.936715 101.468 1 90 0.0232857 -87.5845 0.0209569 92.6693 0.203482 23.7603 0.201446 -155.986 0.0232857 92.4155 0.203482 -156.24
36.7838 0.020476 -87.392 0.197552 23.5216 0.999322 1.30345 1 -1.46503e-16 0.939216 101.255 1 90 0.0227513 -87.6399 0.020476 92.608 0.199549 23.2737 0.197552 -156.478 0.0227513 92.3601 0.199549 -156.726
37.6494 0.0200061 -87.4519 0.193706 23.0369 0.999352 1.27354 1 -1.74784e-17 0.941633 101.044 1 90 0.0222292 -87.6941 0.0200061 92.5481 0.195664 22.7947 0.193706 -156.963 0.0222292 92.3059 0.195664 -157.205
38.5353 0.019547 -87.5104 0.189908 22.5601 0.999382 1.24431 1 -1.432e-15 0.943966 100.835 1 90 0.021719 -87.7471 0.019547 92.4896 0.191828 22.3234 0.189908 -157.44 0.021719 92.2529 0.191828 -157.677
39.4421 0.0190983 -87.5676 0.186159 22.091 0.99941 1.21576 1 8.90665e-17 0.946219 100.628 1 90 0.0212205 -87.7988 0.0190983 92.4324 0.188041 21.8598 0.186159 -157.909 0.0212205 92.2012 0.188041 -158.14
40.3702 0.0186599 -87.6235 0.182461 21.6298 0.999437 1.18786 1 1.76154e-17 0.948392 100.424 1 90 0.0207334 -87.8493 0.0186599 92.3765 0.184305 21.4039 0.182461 -158.37 0.0207334 92.1507 0.184305 -158.596
41.3201 0.0182316 -87.678 0.178814 21.1764 0.999462 1.16059 1 -1.2447e-15 0.950488 100.222 1 90 0.0202575 -87.8987 0.0182316 92.322 0.180621 20.9557 0.178814 -158.824 0.0202575 92.1013 0.180621 -159.044
42.2924 0.017813 -87.7314 0.175218 20.7307 0.999487 1.13395 1 -1.06501e-15 0.952508 100.022 1 90 0.0197924 -87.947 0.017813 92.2686 0.176989 20.5151 0.175218 -159.269 0.0197924 92.053 0.176989 -159.485
43.2876 0.0174041 -87.7835 0.171674 20.2927 0.99951 1.10792 1 7.75209e-17 0.954455 99.8249 1 90 0.019338 -87.9941 0.0174041 92.2165 0.17341 20.0821 0.171674 -159.707 0.019338 92.0059 0.17341 -159.918
44.3062 0.0170045 -87.8344 0.168183 19.8625 0.999532 1.08248 1 -1.07301e-15 0.956331 99.6302 1 90 0.018894 -88.0402 0.0170045 92.1656 0.169883 19.6567 0.168183 -160.137 0.018894 91.9598 0.169883 -160.343
45.3488 0.016614 -87.8842 0.164745 19.44 0.999553 1.05763 1 -6.41267e-17 0.958137 99.4381 1 90 0.0184602 -88.0852 0.016614 92.1158 0.16641 19.2389 0.164745 -160.56 0.0184602 91.9148 0.16641 -160.761
46.4159 0.0162325 -87.9328 0.16136 19.025 0.999574 1.03335 1 6.57449e-17 0.959875 99.2486 1 90 0.0180363 -88.1292 0.0162325 92.0672 0.162991 18.8285 0.16136 -160.975 0.0180363 91.8708 0.162991 -161.171
47.5081 0.0158598 -87.9803 0.158029 18.6176 0.999593 1.00962 1 7.13754e-17 0.961547 99.0618 1 90 0.0176221 -88.1722 0.0158598 92.0197 0.159626 18.4257 0.158029 -161.382 0.0176221 91.8278 0.159626 -161.574
48.626 0.0154956 -88.0267 0.154751 18.2177 0.999612 0.986436 1 -8.12036e-17 0.963156 98.8777 1 90 0.0172174 -88.2142 0.0154956 91.9733 0.156315 18.0302 0.154751 -161.782 0.0172174 91.7858 0.156315 -161.97
49.7702 0.0151397 -88.072 0.151527 17.8253 0.999629 0.963783 1 1.61679e-15 0.964703 98.6963 1 90 0.016822 -88.2552 0.0151397 91.928 0.153058 17.6421 0.151527 -162.175 0.016822 91.7448 0.153058 -162.358
50.9414 0.014792 -88.1163 0.148357 17.4402 0.999646 0.941649 1 1.62141e-15 0.96619 98.5177 1 90 0.0164356 -88.2953 0.014792 91.8837 0.149856 17.2612 0.148357 -162.56 0.0164356 91.7047 0.149856 -162.739
52.1401 0.0144522 -88.1596 0.14524 17.0624 0.999662 0.920023 1 5.71333e-17 0.96762 98.3418 1 90 0.0160581 -88.3345 0.0144522 91.8404 0.146707 16.8875 0.14524 -162.938 0.0160581 91.6655 0.146707 -163.112
53.367 0.0141203 -88.2019 0.142176 16.6919 0.999677 0.898892 1 -4.52545e-17 0.968993 98.1688 1 90 0.0156892 -88.3727 0.0141203 91.7981 0.143613 16.521 0.142176 -163.308 0.0156892 91.6273 0.143613 -163.479
54.6228 0.0137959 -88.2432 0.139166 16.3285 0.999692 0.878246 1 -1.43235e-15 0.970312 97.9986 1 90 0.0153289 -88.4101 0.0137959 91.7568 0.140573 16.1615 0.139166 -163.672 0.0153289 91.5899 0.140573 -163.838
55.9081 0.013479 -88.2835 0.136209 15.9722 0.999706 0.858073 1 7.12599e-17 0.971578 97.8311 1 90 0.0149767 -88.4466 0.013479 91.7165 0.137586 15.809 0.136209 -164.028 0.0149767 91.5534 0.137586 -164.191
57.2237 0.0131694 -88.323 0.133305 15.6228 0.999719 0.838362 1 6.45256e-17 0.972794 97.6665 1 90 0.0146327 -88.4823 0.0131694 91.677 0.134652 15.4634 0.133305 -164.377 0.0146327 91.5177 0.134652 -164.537
58.5702 0.0128668 -88.3615 0.130453 15.2804 0.999732 0.819104 1 1.07273e-16 0.973961 97.5047 1 90 0.0142965 -88.5172 0.0128668 91.6385 0.131772 15.1247 0.130453 -164.72 0.0142965 91.4828 0.131772 -164.875
59.9484 0.0125712 -88.3992 0.127654 14.9447 0.999744 0.800287 1 1.06229e-15 0.975081 97.3457 1 90 0.0139681 -88.5513 0.0125712 91.6008 0.128944 14.7926 0.127654 -165.055 0.0139681 91.4487 0.128944 -165.207
61.3591 0.0122824 -88.436 0.124906 14.6158 0.999756 0.781902 1 -6.19571e-17 0.976155 97.1895 1 90 0.0136472 -88.5846 0.0122824 91.564 0.126168 14.4672 0.124906 -165.384 0.0136472 91.4154 0.126168 -165.533
62.8029 0.0120002 -88.4719 0.12221 14.2935 0.999767 0.763939 1 9.90711e-16 0.977185 97.0361 1 90 0.0133336 -88.6171 0.0120002 91.5281 0.123445 14.1483 0.12221 -165.707 0.0133336 91.3829 0.123445 -165.852
64.2807 0.0117245 -88.507 0.119564 13.9777 0.999778 0.746387 1 8.91774e-18 0.978173 96.8855 1 90 0.0130273 -88.6489 0.0117245 91.493 0.120772 13.8358 0.119564 -166.022 0.0130273 91.3511 0.120772 -166.164
65.7933 0.0114551 -88.5413 0.116969 13.6683 0.999788 0.729239 1 9.01208e-18 0.97912 96.7376 1 90 0.012728 -88.6799 0.0114551 91.4587 0.118151 13.5297 0.116969 -166.332 0.012728 91.3201 0.118151 -166.47
67.3415 0.0111919 -88.5749 0.114424 13.3653 0.999797 0.712484 1 8.80224e-16 0.980028 96.5924 1 90 0.0124355 -88.7103 0.0111919 91.4251 0.11558 13.2299 0.114424 -166.635 0.0124355 91.2897 0.11558 -166.77
68.9261 0.0109348 -88.6076 0.111928 13.0686 0.999807 0.696114 1 6.0185e-17 0.980899 96.4499 1 90 0.0121498 -88.7399 0.0109348 91.3924 0.113059 12.9363 0.111928 -166.931 0.0121498 91.2601 0.113059 -167.064
70.548 0.0106835 -88.6396 0.109481 12.7779 0.999815 0.680119 1 -3.26177e-17 0.981732 96.3102 1 90 0.0118706 -88.7689 0.0106835 91.3604 0.110587 12.6487 0.109481 -167.222 0.0118706 91.2311 0.110587 -167.351
72.2081 0.010438 -88.6709 0.107082 12.4934 0.999824 0.664491 1 -1.68627e-17 0.982531 96.1731 1 90 0.0115978 -88.7972 0.010438 91.3291 0.108164 12.3671 0.107082 -167.507 0.0115978 91.2028 0.108164 -167.633
73.9072 0.0101981 -88.7014 0.10473 12.2147 0.999832 0.649222 1 -8.43863e-17 0.983297 96.0386 1 90 0.0113313 -88.8248 0.0101981 91.2986 0.105788 12.0913 0.10473 -167.785 0.0113313 91.1752 0.105788 -167.909
75.6463 0.0099638 -88.7313 0.102426 11.9419 0.999839 0.634304 1 6.94539e-17 0.984029 95.9067 1 90 0.0110709 -88.8518 0.0099638 91.2687 0.10346 11.8214 0.102426 -168.058 0.0110709 91.1482 0.10346 -168.179
77.4264 0.00973483 -88.7604 0.100167 11.6749 0.999847 0.619728 1 -7.66506e-17 0.984731 95.7775 1 90 0.0108165 -88.8782 0.00973483 91.2396 0.101179 11.5571 0.100167 -168.325 0.0108165 91.1218 0.101179 -168.443
79.2483 0.00951111 -88.7889 0.0979548 11.4135 0.999854 0.605487 1 -6.00534e-16 0.985403 95.6507 1 90 0.0105679 -88.904 0.00951111 91.2111 0.0989445 11.2984 0.0979548 -168.586 0.0105679 91.096 0.0989445 -168.702
81.1131 0.00929254 -88.8168 0.0957873 11.1577 0.99986 0.591572 1 5.35607e-17 0.986047 95.5265 1 90 0.0103251 -88.9292 0.00929254 91.1832 0.096755 11.0453 0.0957873 -168.842 0.0103251 91.0708 0.096755 -168.955
83.0218 0.00907898 -88.8439 0.0936641 10.9073 0.999867 0.577977 1 6.6227e-18 0.986663 95.4048 1 90 0.0100878 -88.9538 0.00907898 91.1561 0.0946104 10.7975 0.0936641 -169.093 0.0100878 91.0462 0.0946104 -169.203
84.9753 0.00887033 -88.8705 0.0915846 10.6623 0.999873 0.564695 1 1.25768e-17 0.987252 95.2855 1 90 0.00985594 -88.9778 0.00887033 91.1295 0.0925098 10.5549 0.0915846 -169.338 0.00985594 91.0222 0.0925098 -169.445
86.9749 0.00866647 -88.8965 0.089548 10.4225 0.999879 0.551717 1 -5.3138e-16 0.987816 95.1687 1 90 0.00962943 -89.0013 0.00866647 91.1035 0.0904527 10.3176 0.089548 -169.578 0.00962943 90.9987 0.0904527 -169.682
89.0215 0.00846729 -88.9218 0.0875538 10.1879 0.999884 0.539038 1 -2.09404e-17 0.988356 95.0542 1 90 0.00940812 -89.0243 0.00846729 91.0782 0.0884383 10.0854 0.0875538 -169.812 0.00940812 90.9757 0.0884383 -169.915
91.1163 0.00827269 -88.9466 0.0856012 9.95832 0.999889 0.526649 1 -1.24627e-18 0.988872 94.942 1 90 0.00919189 -89.0467 0.00827269 91.0534 0.086466 9.85824 0.0856012 -170.042 0.00919189 90.9533 0.086466 -170.142
93.2603 0.00808255 -88.9708 0.0836896 9.73374 0.999894 0.514545 1 -1.71101e-18 0.989366 94.8322 1 90 0.00898063 -89.0686 0.00808255 91.0292 0.084535 9.63596 0.0836896 -170.266 0.00898063 90.9314 0.084535 -170.364
95.4548 0.00789679 -88.9945 0.0818182 9.51404 0.999899 0.50272 1 -8.50638e-18 0.989839 94.7247 1 90 0.00877422 -89.09 0.00789679 91.0055 0.0826447 9.41851 0.0818182 -170.486 0.00877422 90.91 0.0826447 -170.581
97.701 0.00771529 -89.0176 0.0799864 9.29912 0.999904 0.491165 1 2.70927e-17 0.990291 94.6194 1 90 0.00857256 -89.1109 0.00771529 90.9824 0.0807944 9.20578 0.0799864 -170.701 0.00857256 90.8891 0.0807944 -170.794
100 0.00753796 -89.0402 0.0781934 9.08888 0.999908 0.479877 1 6.61817e-18 0.990724 94.5163 1 90 0.00837552 -89.1314 0.00753796 90.9598 0.0789834 8.9977 0.0781934 -170.911 0.00837552 90.8686 0.0789834 -171.002
